FBpp_ID	Species	muscle_dietM	whole_body_dietM	muscle_dietP	whole_body_dietP
FBpp0423289	Dmel	0	0.425706299811176	0	0.574293700188824
FBpp0110064	Dmel	0	0	0	1
FBpp0086138	Dmel	0.34750395524635	0.189976492880705	0.283029312417831	0.179490239455113
FBpp0086139	Dmel	0.220469687183577	0.286650507043299	0.191416290182618	0.301463515590505
FBpp0086140	Dmel	0.13781572739282	0.372279322000271	0.1289621704945	0.360942780112409
FBpp0293430	Dmel	0.255795542767527	0.257128677024252	0.25151185119217	0.23556392901605
FBpp0293429	Dmel	0.279010040981703	0.240679940676175	0.264591862961234	0.215718155380888
FBpp0086141	Dmel	0.291160307888341	0.325816754863696	0.201233577478884	0.181789359769079
FBpp0086152	Dmel	0	0.528805600473174	0	0.471194399526826
FBpp0086151	Dmel	0.361015326090969	0.116589122162739	0.389971877188535	0.132423674557757
FBpp0086150	Dmel	0.0930232735216107	0.430380893734285	0.193782347094379	0.282813485649725
FBpp0086149	Dmel	0.0867371391026044	0.635041992352836	0.244840730502748	0.0333801380418119
FBpp0086142	Dmel	0.00288009551295046	0.522535733209554	0.00508767022300105	0.469496501054495
FBpp0297400	Dmel	0	0.539165662238995	0.00766830004125136	0.453166037719753
FBpp0307871	Dmel	0.24020890863157	0.259733509614333	0.23869097685297	0.261366604901128
FBpp0086148	Dmel	0	0.540849820360523	0	0.459150179639477
FBpp0289986	Dmel	0.0469921928011744	0.469754413268636	0.0446426448198192	0.438610749110371
FBpp0293434	Dmel	0.0147814543239662	0.519304293042257	0.0126072769408116	0.453306975692966
FBpp0086065	Dmel	0.248257271201797	0.254000404173435	0.243475761317018	0.254266563307751
FBpp0086119	Dmel	0.233358189069153	0.269488340032814	0.226984712573267	0.270168758324766
FBpp0086118	Dmel	0.091854409371827	0.391240066182439	0.113552004783689	0.403353519662045
FBpp0086066	Dmel	0.269108938144638	0.231434396493205	0.261186435797126	0.238270229565031
FBpp0086117	Dmel	0.240375794675174	0.264103733827186	0.226981591444877	0.268538880052763
FBpp0086069	Dmel	0.271489160139264	0.242760466388369	0.247657046850596	0.238093326621771
FBpp0086116	Dmel	0.253269657587621	0.266499525715698	0.219711919508566	0.260518897188115
FBpp0303028	Dmel	0.209937310957013	0.298161385835649	0.202007599668675	0.289893703538664
FBpp0086115	Dmel	0.231832018078529	0.268895858796922	0.225310851783857	0.273961271340693
FBpp0086073	Dmel	0.167164355035477	0.35096289832475	0.153953357178602	0.327919389461171
FBpp0309188	Dmel	0.26410927551857	0.244221537039362	0.238248410779386	0.253420776662682
FBpp0086074	Dmel	0.136639517795002	0.383237367088306	0.0658721027021154	0.414251012414577
FBpp0086113	Dmel	0.246980474931771	0.251068598167194	0.246382857351116	0.255568069549919
FBpp0086111	Dmel	0.258485229592438	0.238979661206569	0.25581462139434	0.246720487806654
FBpp0086075	Dmel	0.192994940875832	0.279606586797	0.183371668184182	0.344026804142986
FBpp0309185	Dmel	0.132853621787395	0.435292464876974	0	0.43185391333563
FBpp0086076	Dmel	0.260368209956424	0.244433126652698	0.250264430105995	0.244934233284883
FBpp0086077	Dmel	0.251723040923924	0.244982715727163	0.249111982700738	0.254182260648176
FBpp0086110	Dmel	0.214900875763957	0.29379816231343	0.198728107672874	0.292572854249738
FBpp0303881	Dmel	0.253538087645959	0.246573331306011	0.247868134899176	0.252020446148854
FBpp0086109	Dmel	0.0898401628145564	0.414506244833581	0.0635999312350926	0.43205366111677
FBpp0311711	Dmel	0.118145967374279	0.391982444516012	0.119331008988155	0.370540579121554
FBpp0086082	Dmel	0.26287185799233	0.233538631773115	0.266837365046601	0.236752145187954
FBpp0086083	Dmel	0.155539170499771	0.373326241395621	0.129738812606754	0.341395775497854
FBpp0086085	Dmel	0.00301523352729225	0.527059920612563	0.00287153032665715	0.467053315533487
FBpp0296983	Dmel	0.237822422285319	0.26449316863717	0.231029023825779	0.266655385251732
FBpp0111301	Dmel	0.282615256682149	0.21071300654964	0.275902147698536	0.230769589069674
FBpp0086091	Dmel	0.248185309804794	0.245349337514584	0.310783705044993	0.195681647635629
FBpp0086094	Dmel	0.24094899370127	0.266380793871657	0.224319814786906	0.268350397640166
FBpp0086107	Dmel	0.234367226507893	0.277288844447128	0.214303164835969	0.27404076420901
FBpp0086096	Dmel	0.238102746104782	0.260068559341521	0.23717249576557	0.264656198788127
FBpp0304550	Dmel	0.249158346842516	0.252618739355481	0.241769500250251	0.256453413551752
FBpp0086097	Dmel	0.255115378609367	0.25129223285725	0.241460691820849	0.252131696712534
FBpp0298338	Dmel	0.033133577574412	0.460282244155049	0.0349807239592988	0.47160345431124
FBpp0111302	Dmel	0.0675676222781297	0.479835532209665	0.0761406527685742	0.376456192743631
FBpp0086101	Dmel	0.239321737713108	0.265513028119207	0.220919458084507	0.274245776083178
FBpp0086103	Dmel	0.253172378444639	0.251274505196957	0.244657896485848	0.250895219872557
FBpp0086102	Dmel	0.243596603063804	0.265495550885837	0.225699993567545	0.265207852482814
FBpp0352250	Dmel	0.334947559812725	0.230242070921602	0.23791660218061	0.196893767085063
FBpp0297761	Dmel	0.0555347987630872	0.445155939597522	0.048451073886741	0.45085818775265
FBpp0423297	Dmel	0	0.529380076306271	0	0.470619923693729
FBpp0086006	Dmel	0.22741875543224	0.280186925604021	0.225447776666926	0.266946542296813
FBpp0086063	Dmel	0.252141697073847	0.263098030146753	0.227192701923997	0.257567570855402
FBpp0086007	Dmel	0.224456759507015	0.26734712362355	0.234712185396181	0.273483931473254
FBpp0086062	Dmel	0.264500206991271	0.239217049712774	0.259551111364956	0.236731631930999
FBpp0288746	Dmel	0.232722905359377	0.273954385691926	0.219277947905341	0.274044761043356
FBpp0086008	Dmel	0.255026991847077	0.249878254340023	0.24089254034037	0.25420221347253
FBpp0086061	Dmel	0.230353202091974	0.27032754903736	0.224801478783808	0.274517770086858
FBpp0086060	Dmel	0.0321602197334645	0.566270080399204	0.0155199070141584	0.386049792853173
FBpp0086059	Dmel	0.236674489950522	0.267582014060265	0.237186815519833	0.258556680469379
FBpp0086058	Dmel	0.185199460447844	0.329208850136804	0.172517054828835	0.313074634586517
FBpp0086010	Dmel	0.217867786994824	0.283082304621143	0.21362766959064	0.285422238793393
FBpp0086057	Dmel	0.245918193537126	0.269683124954387	0.216247935212023	0.268150746296464
FBpp0086011	Dmel	0.224890051692307	0.280256777699832	0.217828833652453	0.277024336955408
FBpp0086012	Dmel	0.0040651860019888	0.51143803296961	0.004835570967389	0.479661210061012
FBpp0311033	Dmel	0.0832520155041887	0.255481596503144	0.100703334335523	0.560563053657144
FBpp0291587	Dmel	0	0	0	1
FBpp0086054	Dmel	0.282975536468442	0.213917228840889	0.283138241041111	0.219968993649558
FBpp0309190	Dmel	0.021313689861522	0.528598957818906	0.0165392719580796	0.433548080361493
FBpp0086056	Dmel	0.137586978423963	0.345997030775714	0.161372706068527	0.355043284731796
FBpp0086055	Dmel	0.413823031152456	0.167278850650074	0.224638032795266	0.194260085402204
FBpp0086052	Dmel	0.105053144446197	0.39143340796292	0.114825876533221	0.388687571057662
FBpp0086013	Dmel	0.260086328102832	0.247239378881918	0.244344359639023	0.248329933376227
FBpp0271806	Dmel	0.198369778350386	0.295324677308217	0.215594084779269	0.290711459562129
FBpp0309237	Dmel	0.217160137296146	0.293841851108411	0.205466195551915	0.283531816043528
FBpp0423415	Dmel	0.201144007018157	0.269087539818938	0.0519639130711907	0.477804540091714
FBpp0086051	Dmel	0.239618433523633	0.263888645521729	0.2308311603605	0.265661760594138
FBpp0086050	Dmel	0.221838265660824	0.275487890915551	0.221612217872449	0.281061625551177
FBpp0086017	Dmel	0.213982604476891	0.286833559236014	0.208558382259913	0.290625454027182
FBpp0290480	Dmel	0.232481301872578	0.277855905877234	0.285829996832883	0.203832795417305
FBpp0290481	Dmel	0.31239950247508	0.239313847286728	0.294985477323615	0.153301172914577
FBpp0086049	Dmel	0.147657674542574	0.380274146897909	0.100380046492611	0.371688132066905
FBpp0086048	Dmel	0.236741771433002	0.273758927720729	0.214832478649675	0.274666822196595
FBpp0086046	Dmel	0.252754136573546	0.242905211473295	0.251745738532258	0.2525949134209
FBpp0402881	Dmel	0.267129329504232	0.232118262440467	0.255798700818251	0.24495370723705
FBpp0086019	Dmel	0.0118311436168044	0.515650228019584	0.00685731402253721	0.465661314341074
FBpp0086020	Dmel	0.248536994745352	0.258844824342577	0.23123297810744	0.26138520280463
FBpp0086045	Dmel	0.256725391108266	0.245376607275602	0.243528667806252	0.254369333809879
FBpp0289094	Dmel	0.223772765731327	0.310107410338469	0.169925604732071	0.296194219198132
FBpp0290400	Dmel	0.261330917086046	0.231783277115106	0.28395801876184	0.222927787037008
FBpp0111303	Dmel	0.255335316637801	0.244801038261247	0.247634652298862	0.25222899280209
FBpp0086043	Dmel	0.238008613942794	0.261470471320492	0.234562633568834	0.26595828116788
FBpp0086042	Dmel	0.184882107772432	0.30057263801594	0.193147295015943	0.321397959195685
FBpp0086024	Dmel	0.239315358893137	0.255992498040114	0.237581668775508	0.267110474291241
FBpp0086025	Dmel	0.101862050374361	0.457921448283097	0.096302843799792	0.34391365754275
FBpp0086041	Dmel	0.115855301032434	0.385847202227577	0.121417695971077	0.376879800768912
FBpp0088514	Dmel	0	0.492483527615541	0	0.507516472384459
FBpp0088515	Dmel	0.168254525260554	0.339602295204613	0.165359407664018	0.326783771870815
FBpp0088528	Dmel	0.060658155555017	0.452685914888786	0.0713638133274525	0.415292116228745
FBpp0088516	Dmel	0.0910390881539776	0.429301544517867	0.0701087508495782	0.409550616478577
FBpp0088517	Dmel	0.254214414212214	0.249567231377015	0.248106129606498	0.248112224804273
FBpp0088527	Dmel	0.239176439040376	0.260855680411217	0.236210650091683	0.263757230456724
FBpp0088526	Dmel	0.00484224467357585	0.518539622854989	0.0155423090994335	0.461075823372002
FBpp0088525	Dmel	0.0165884105147695	0.528515158178133	0.0124201677432831	0.442476263563814
FBpp0088524	Dmel	0.33465054463999	0.230010405862111	0.22161867028824	0.213720379209659
FBpp0088952	Dmel	0.217421781329951	0.291608704170575	0.201744434705246	0.289225079794229
FBpp0302985	Dmel	0.214739347309803	0.292887841686148	0.203579743400536	0.288793067603513
FBpp0088518	Dmel	0.228268767659727	0.279019897926128	0.209648212796416	0.283063121617729
FBpp0088522	Dmel	0.265116706184737	0.236896114205425	0.257736711923929	0.240250467685909
FBpp0088519	Dmel	0.237492653826685	0.268627756081237	0.226396015570547	0.267483574521531
FBpp0290365	Dmel	0.247781908386382	0.255892180679739	0.235298771603096	0.261027139330783
FBpp0288984	Dmel	0.263919764445892	0.235410498318262	0.259815488802728	0.240854248433118
FBpp0113106	Dmel	0.243057183492729	0.25920150524581	0.234424174064359	0.263317137197103
FBpp0085978	Dmel	0.24825708842749	0.240939954573904	0.265278458953029	0.245524498045576
FBpp0271829	Dmel	0.13158136710786	0.371998453074047	0.124425184797687	0.371994995020405
FBpp0085980	Dmel	0.222561784185142	0.318356261080384	0.122674044738122	0.336407909996352
FBpp0086004	Dmel	0.125173992703689	0.390291097824459	0.10624586022051	0.378289049251342
FBpp0112004	Dmel	0.241765020821278	0.259835657377817	0.234830342904777	0.263568978896128
FBpp0085981	Dmel	0.249175488007776	0.206771629724654	0.277577055772204	0.266475826495365
FBpp0086000	Dmel	0	0.53528210321111	0	0.46471789678889
FBpp0085999	Dmel	0.0036933492368684	0.552209751629702	0.00170186786011224	0.442395031273317
FBpp0291497	Dmel	0.239276186198277	0.282910015766422	0.200260676678677	0.277553121356624
FBpp0085997	Dmel	0.321030698464595	0.134657807781052	0.357506337500107	0.186805156254246
FBpp0085982	Dmel	0.046733276961027	0.204172066689861	0.486223139557444	0.262871516791668
FBpp0085996	Dmel	0	0.543730264032448	0	0.456269735967552
FBpp0289452	Dmel	0.0544378902532203	0.46075159085437	0.0611640939773564	0.423646424915053
FBpp0085983	Dmel	0	0.509262446186293	0.00173797082909606	0.488999582984611
FBpp0088573	Dmel	0.00494298971564646	0.525969171897679	0.00571508087578655	0.463372757510888
FBpp0085992	Dmel	0.191895187772761	0.322117089427481	0.184560547930137	0.301427174869621
FBpp0085991	Dmel	0.00384001356863423	0.502505801683829	0.0018754110926594	0.491778773654878
FBpp0085990	Dmel	0.00517736517305864	0.510977661631606	0.00212145911099887	0.481723514084336
FBpp0289453	Dmel	0	0.483549538957372	0	0.516450461042628
FBpp0423047	Dmel	0	0.497107329308621	0	0.502892670691379
FBpp0085988	Dmel	0	0.564829680540523	0.000961745494129222	0.434208573965348
FBpp0085987	Dmel	0	0.532936247163024	0	0.467063752836976
FBpp0085986	Dmel	0.0195233736619794	0.486848308240775	0.0180452576975188	0.475583060399727
FBpp0111539	Dmel	0.0120016336232946	0.441008059253694	0	0.546990307123012
FBpp0085966	Dmel	0.246625457009094	0.271500216127012	0.215147899973159	0.266726426890735
FBpp0303029	Dmel	0.21565705889655	0.296266754371935	0.201305574451507	0.286770612280008
FBpp0303036	Dmel	0.285637638795501	0.19172067903618	0.30080235115827	0.221839331010049
FBpp0111304	Dmel	0.313887354982397	0.136741023773022	0.390980843827766	0.158390777416815
FBpp0085962	Dmel	0.260592023841793	0.247593247538027	0.242949445784045	0.248865282836135
FBpp0085912	Dmel	0.238553666398887	0.26996189054377	0.236195896488997	0.255288546568346
FBpp0085913	Dmel	0.0555290909372228	0.435220930710738	0.0972302565911922	0.412019721760847
FBpp0110266	Dmel	0.241806166802188	0.257353344196723	0.2407793332341	0.26006115576699
FBpp0085914	Dmel	0.219132646561422	0.283633668603397	0.210752734694903	0.286480950140278
FBpp0085915	Dmel	0.23410378715206	0.269037315388466	0.229356105935525	0.267502791523948
FBpp0085960	Dmel	0.281088850743144	0.223733835677041	0.271830552119397	0.223346761460418
FBpp0303035	Dmel	0.233588482950698	0.266715012981211	0.234366178250221	0.265330325817869
FBpp0085923	Dmel	0.226460226901273	0.282070340467273	0.212409472136649	0.279059960494805
FBpp0085955	Dmel	0.257982983710906	0.245338547901802	0.246569107291696	0.250109361095597
FBpp0085924	Dmel	0.240290151875679	0.269355140119355	0.210276622886696	0.280078085118269
FBpp0085925	Dmel	0.255399720663863	0.248421152757758	0.245220525955152	0.250958600623227
FBpp0085954	Dmel	0.233549479372595	0.269610863837567	0.228490935888372	0.268348720901466
FBpp0289886	Dmel	0.259015147447853	0.241626832776549	0.246490834090224	0.252867185685373
FBpp0289888	Dmel	0.384826343999701	0.121143097360806	0.344403133460222	0.149627425179271
FBpp0085952	Dmel	0.234540920592912	0.273021651033378	0.225819466815588	0.266617961558123
FBpp0085928	Dmel	0.250484031657128	0.247261946397122	0.250738882559472	0.251515139386278
FBpp0085951	Dmel	0.253395532267255	0.245501431685156	0.243271319070691	0.257831716976898
FBpp0085929	Dmel	0.205486185803309	0.306460285981835	0.171403946349744	0.316649581865112
FBpp0085950	Dmel	0.247809786636862	0.253200785147554	0.242769944138617	0.256219484076967
FBpp0099611	Dmel	0.0220648551497165	0.505472320352976	0.0537421318880671	0.41872069260924
FBpp0312614	Dmel	0.0598898594117142	0.358109515225128	0.0534857051450982	0.528514920218059
FBpp0085931	Dmel	0	0.499073093352152	0.0151139721178573	0.48581293452999
FBpp0085932	Dmel	0.010267768673472	0.490404674044562	0.00760785969271698	0.491719697589249
FBpp0423227	Dmel	0.257373258649284	0.290308703356258	0.219752882699935	0.232565155294523
FBpp0085933	Dmel	0.254641791589689	0.244519417465795	0.253648812144088	0.247189978800428
FBpp0085947	Dmel	0.207390833717796	0.295973536569457	0.200252229094031	0.296383400618716
FBpp0088783	Dmel	0.252719474351627	0.24638307938618	0.247495921857152	0.25340152440504
FBpp0303032	Dmel	0.231932475820736	0.270189401191376	0.221188700193651	0.276689422794236
FBpp0085935	Dmel	0.127288066372373	0.406364969398014	0.0867188188042123	0.3796281454254
FBpp0085937	Dmel	0.0980669897140645	0.372336970212775	0.123428864198266	0.406167175874895
FBpp0085938	Dmel	0	0.317352759806707	0	0.682647240193293
FBpp0085939	Dmel	0.459716343943725	0	0	0.540283656056275
FBpp0298013	Dmel	0.011911331256317	0.562134187624601	0	0.425954481119082
FBpp0298014	Dmel	0	0.695263881816386	0	0.304736118183614
FBpp0298015	Dmel	0.00718906430238373	0.554091183558482	0	0.438719752139134
FBpp0085942	Dmel	0	0.383766250006743	0	0.616233749993257
FBpp0085908	Dmel	0	0	1	0
FBpp0085843	Dmel	0.417670287541932	0.20758208816863	0.265172266229609	0.109575358059829
FBpp0085844	Dmel	0.534008580379242	0	0.406030207953323	0.0599612116674347
FBpp0085907	Dmel	0.397343693467534	0.181881172878813	0.234614685632511	0.186160448021141
FBpp0085845	Dmel	0.44609528406835	0.189553053051748	0.23746403704151	0.126887625838392
FBpp0085846	Dmel	0.377095164438625	0.212237734498876	0.235180302156783	0.175486798905717
FBpp0085847	Dmel	0.431900206714342	0.198656295262256	0.207033869116443	0.162409628906959
FBpp0085848	Dmel	0.551370270878921	0.0815898221649292	0.323455258859829	0.0435846480963208
FBpp0085906	Dmel	0.352849800111448	0.216817120628134	0.214315249451474	0.216017829808943
FBpp0085849	Dmel	0.0327940677287117	0.465842731825356	0.072295022433199	0.429068178012734
FBpp0085905	Dmel	0.0139745546016631	0.547363514613126	0.00731321638949757	0.431348714395713
FBpp0085850	Dmel	0.255836060671321	0.2462252841591	0.251484355549821	0.246454299619759
FBpp0085851	Dmel	0.111646898705514	0.403080257604146	0.106840473689774	0.378432370000566
FBpp0085852	Dmel	0.2307877214432	0.266966557593045	0.237335719422008	0.264910001541747
FBpp0085853	Dmel	0.354947036288898	0.179928432296842	0.210790308422134	0.254334222992126
FBpp0085854	Dmel	0.25409140331106	0.248954149220958	0.268551563248158	0.228402884219824
FBpp0085855	Dmel	0.212912078189933	0.293976444756787	0.252372628256462	0.240738848796818
FBpp0085856	Dmel	0.168256179855229	0.331041517802613	0.202163189267656	0.298539113074503
FBpp0085857	Dmel	0.207934310335451	0.305693175055373	0.215768700944392	0.270603813664784
FBpp0085858	Dmel	0.14073701145698	0.413878341948441	0.141536718421942	0.303847928172637
FBpp0085904	Dmel	0.245269827917928	0.257417230419229	0.238705766575363	0.25860717508748
FBpp0085860	Dmel	0.243741871523112	0.257639551715863	0.240532605605726	0.258085971155298
FBpp0297592	Dmel	0.251034634958148	0.251532257509837	0.245264542219544	0.252168565312471
FBpp0085870	Dmel	0.214502647064668	0.284729063447958	0.208045309756364	0.292722979731009
FBpp0112273	Dmel	0.294254306007517	0.255525726054772	0.220637855756233	0.229582112181479
FBpp0085872	Dmel	0.240246309345922	0.270551291695449	0.222503299264382	0.266699099694246
FBpp0085873	Dmel	0.250383763121263	0.263253843205986	0.226151602357347	0.260210791315404
FBpp0289084	Dmel	0.250113550000952	0.282219972638857	0.174507079193123	0.293159398167069
FBpp0085902	Dmel	0.243274415170975	0.256383567655809	0.239597192634641	0.260744824538575
FBpp0085875	Dmel	0.244188173671082	0.27140093828083	0.224768008227111	0.259642879820976
FBpp0085901	Dmel	0.0115917308809379	0.500648708299839	0.00161197581918195	0.486147585000041
FBpp0085899	Dmel	0.150309259399287	0.398024004652343	0.0927877646917661	0.358878971256605
FBpp0085876	Dmel	0.264674431278276	0.235841376294045	0.257797447775527	0.241686744652152
FBpp0293407	Dmel	0.131259999647033	0.401603077268271	0.074167421138089	0.392969501946607
FBpp0085878	Dmel	0.146863012610155	0.362614443505403	0.124451806113513	0.36607073777093
FBpp0085880	Dmel	0.217633478864678	0.291046188516533	0.246361268499109	0.24495906411968
FBpp0310884	Dmel	0.217633478864678	0.291046188516533	0.246361268499109	0.24495906411968
FBpp0309332	Dmel	0.0859198100815523	0.513455097518483	0.0374825099629948	0.36314258243697
FBpp0289650	Dmel	0.241443169656019	0.269972582148359	0.210201962099229	0.278382286096393
FBpp0292035	Dmel	0.0101428859443173	0.532153282773868	0	0.457703831281815
FBpp0085884	Dmel	0.23300841640214	0.290890042841876	0.204777676689485	0.271323864066499
FBpp0085893	Dmel	0.255976546683783	0.256340379483426	0.22882553335123	0.258857540481561
FBpp0085885	Dmel	0.244837297938237	0.262300946730915	0.234851708339274	0.258010046991575
FBpp0085886	Dmel	0	0.555946129176955	0.00641741529957448	0.437636455523471
FBpp0085892	Dmel	0.0446211768630425	0.425366652873805	0.0483509919385184	0.481661178324634
FBpp0085891	Dmel	0.265118300355468	0.21887279543631	0.265936154600239	0.250072749607983
FBpp0085887	Dmel	0.26683704255529	0.248888546069266	0.247841224740344	0.2364331866351
FBpp0085888	Dmel	0.245295410394251	0.255421813318956	0.231597641574602	0.267685134712191
FBpp0085889	Dmel	0.228185741329182	0.26599896718111	0.221674647338312	0.284140644151396
FBpp0085842	Dmel	0.25180484680831	0.250904034578219	0.244745481342567	0.252545637270905
FBpp0290145	Dmel	0.239897842805972	0.261713431800517	0.233974407436682	0.264414317956828
FBpp0091020	Dmel	0	0	0.666365234941706	0.333634765058294
FBpp0085839	Dmel	0.236260258322357	0.264572185933546	0.22862155354742	0.270546002196678
FBpp0085836	Dmel	0.242932008542321	0.267082801713243	0.227413821767038	0.262571367977398
FBpp0309339	Dmel	0.242932008542321	0.267082801713243	0.227413821767038	0.262571367977398
FBpp0309336	Dmel	0.0026787851322634	0.531782490803663	0.00477874548082417	0.46075997858325
FBpp0085834	Dmel	0.270334042899113	0.234826135307513	0.235933561028592	0.258906260764782
FBpp0309423	Dmel	0.00514422331426281	0.526658044989434	0.00378372039674206	0.464414011299561
FBpp0309422	Dmel	0.000887018247772589	0.544915702556169	0.00224207106515361	0.451955208130905
FBpp0309421	Dmel	0.00526982125977105	0.525015429463215	0.00533134186535877	0.464383407411656
FBpp0292992	Dmel	0.092531958691797	0.441784320431047	0.0750643437180441	0.390619377159112
FBpp0292994	Dmel	0.237844334586772	0.262528875145845	0.222437337196847	0.277189453070536
FBpp0085788	Dmel	0.0271187019033533	0.490646962681566	0.0351806843507939	0.447053651064287
FBpp0085790	Dmel	0.234245514780121	0.268757878635502	0.235411946082841	0.261584660501536
FBpp0085829	Dmel	0.246822820961492	0.257996097320789	0.232162892606609	0.263018189111109
FBpp0085791	Dmel	0.0657830637774583	0.46154699172865	0.0725149187009348	0.400155025792957
FBpp0290086	Dmel	0.33956580078607	0.220759961097365	0.256414757444487	0.183259480672078
FBpp0099409	Dmel	0.106835541366895	0.466120593593449	0	0.427043865039657
FBpp0085825	Dmel	0.00983255003217396	0.434490733419508	0.144732723959338	0.41094399258898
FBpp0085824	Dmel	0	0.5353937533091	0.00909317751142987	0.45551306917947
FBpp0085792	Dmel	0.303357597519621	0.201481233500659	0.290399488535741	0.204761680443979
FBpp0289220	Dmel	0.197040273329663	0.322383620712803	0.172810360469578	0.307765745487956
FBpp0303039	Dmel	0.128016441061496	0.395254638713688	0.102201894250031	0.374527025974784
FBpp0085821	Dmel	0.251659243703979	0.249473568055533	0.26374367538996	0.235123512850529
FBpp0085795	Dmel	0.176550381874043	0.295047739369509	0.272143160134906	0.256258718621542
FBpp0085818	Dmel	0.259636011808789	0.244664906932553	0.248538163701138	0.24716091755752
FBpp0085816	Dmel	0.229456918729223	0.289250858537461	0.203708382349433	0.277583840383883
FBpp0085814	Dmel	0.277682019138254	0.238850800666915	0.242044342172013	0.241422838022818
FBpp0111775	Dmel	0.227734160367046	0.276049965752975	0.226602702435683	0.269613171444295
FBpp0303455	Dmel	0.261579051005999	0.226194628825699	0.245126661842519	0.267099658325783
FBpp0085799	Dmel	0.299974580641848	0.253918742883583	0.241387487136025	0.204719189338543
FBpp0085811	Dmel	0.255161316276476	0.250272691935857	0.245308520681349	0.249257471106318
FBpp0085800	Dmel	0.272699308394678	0.241202108174888	0.248536468156307	0.237562115274128
FBpp0303087	Dmel	0.225234085993828	0.274247396530671	0.216718647006188	0.283799870469314
FBpp0085809	Dmel	0.203010017413825	0.299712209121537	0.203145661702901	0.294132111761737
FBpp0085801	Dmel	0.22922891697344	0.277959465348591	0.199861949023239	0.29294966865473
FBpp0271746	Dmel	0.18460523018612	0.315420975433	0.175246555269761	0.324727239111118
FBpp0085807	Dmel	0.236531412108716	0.304688469385023	0.183523285453703	0.275256833052559
FBpp0088908	Dmel	0.24672263970862	0.260624433636555	0.233208802125332	0.259444124529494
FBpp0085804	Dmel	0.224393123546014	0.305269889948827	0.220972391341166	0.249364595163992
FBpp0293357	Dmel	0.0113969845541627	0.521744296300291	0.0084870379436437	0.458371681201903
FBpp0293358	Dmel	0	0.562002234233967	0	0.437997765766032
FBpp0297898	Dmel	0.0501571749010125	0.460732088186796	0.0197479440683714	0.46936279284382
FBpp0085802	Dmel	0.0709702512333986	0.373728854929165	0.346130650412944	0.209170243424492
FBpp0085803	Dmel	0.124191078716352	0.365195491702228	0.377206112133266	0.133407317448153
FBpp0293435	Dmel	0	0.635764893276544	0	0.364235106723456
FBpp0310915	Dmel	0.236698733066455	0.261657404963796	0.23399886761391	0.267644994355839
FBpp0085786	Dmel	0.000914516936122197	0.531863838577558	0.00184528318634778	0.465376361299972
FBpp0085785	Dmel	0.240420109386034	0.263462499036123	0.231308778454648	0.264808613123194
FBpp0304303	Dmel	0.229419542590198	0.278705762481912	0.214665395529556	0.277209299398334
FBpp0085754	Dmel	0.208409345721515	0.296416369805577	0.200386402394359	0.294787882078549
FBpp0291656	Dmel	0.0482301676008998	0.465135405808045	0.0172593169368661	0.469375109654189
FBpp0113114	Dmel	0.283900754241153	0.218142168298913	0.264089767182099	0.233867310277834
FBpp0303089	Dmel	0.0671196398325111	0.467869316210526	0.0663705741759226	0.39864046978104
FBpp0297942	Dmel	0	0.653849411075802	0.087956150751205	0.258194438172993
FBpp0085781	Dmel	0.122345556446238	0.339747587332127	0.14699321811708	0.390913638104554
FBpp0288843	Dmel	0.00343278509360379	0.500685953347855	0.0129557299519665	0.482925531606575
FBpp0423127	Dmel	0.0476563884089539	0.47087846226188	0.0341976560618472	0.447267493267319
FBpp0085779	Dmel	0	0.674429345683747	0.0776753815997607	0.247895272716492
FBpp0085778	Dmel	0.192693463068774	0.344564323550894	0.167525343411357	0.295216869968975
FBpp0085763	Dmel	0.227902885795691	0.277793552238609	0.220125775891726	0.274177786073974
FBpp0085774	Dmel	0.237559240922544	0.267665414767722	0.225590656997464	0.269184687312271
FBpp0085764	Dmel	0.208986660363838	0.30014781580063	0.203737947873231	0.287127575962301
FBpp0113115	Dmel	0.239618127936204	0.255560358387946	0.231871243194935	0.272950270480916
FBpp0288751	Dmel	0.280740354681228	0.224227700620847	0.27261077010138	0.222421174596545
FBpp0085692	Dmel	0.23329547475783	0.266070174885501	0.229470559442452	0.271163790914218
FBpp0085693	Dmel	0.219230894284581	0.287033562145472	0.194060055357786	0.29967548821216
FBpp0085697	Dmel	0.254074063290945	0.252664208968528	0.243615045729	0.249646682011528
FBpp0085698	Dmel	0.261911900789272	0.217054566115369	0.275434631313302	0.245598901782057
FBpp0085748	Dmel	0	0.327268638154354	0	0.672731361845646
FBpp0085699	Dmel	0.00626078654240775	0.482528032006517	0	0.511211181451076
FBpp0303091	Dmel	0.0147409040026218	0.515869572244739	0.00323165640142328	0.466157867351216
FBpp0085747	Dmel	0.222183015971145	0.294497703313721	0.198474397954462	0.284844882760672
FBpp0085746	Dmel	0	0.75153420609319	0	0.24846579390681
FBpp0085745	Dmel	0.222357094904339	0.323187218387621	0.218116497095412	0.236339189612628
FBpp0289819	Dmel	0	0.413942192094579	0	0.586057807905421
FBpp0085702	Dmel	0	0.494854170192106	0	0.505145829807894
FBpp0085703	Dmel	0.247693670983258	0.250096096140871	0.247953080987478	0.254257151888393
FBpp0085744	Dmel	0.201800443364752	0.3080683269046	0.188569006960764	0.301562222769884
FBpp0085704	Dmel	0.270389125905712	0.241088258467982	0.248167038886062	0.240355576740243
FBpp0289511	Dmel	0.269372480259282	0.245529393728552	0.247762774524641	0.237335351487525
